105 105 1 2 4 3    
   20.0840000000000        13.8531000000000        2.574278       6.544123    
   40.1574000000000        14.1796000000000        2.150302       6.251922    
   60.1863000000000        14.2407000000000        1.770828       6.225121    
   79.9698000000000        14.4151000000000        1.636750       6.085020    
   99.7502000000000        14.5296000000000        1.505772       6.004819    
   119.445000000000        14.4454000000000        1.460402       6.123318    
   139.246000000000        14.6553000000000        1.308817       5.947717    
   159.127000000000        14.9402000000000        1.077247       5.697116    
   178.541000000000        14.9881000000000        1.312677       5.683516    
   198.185000000000        14.9234000000000        1.318091       5.782515    
   218.148000000000        15.2303000000000        1.004521       5.509913    
   237.655000000000        15.4552000000000        1.146951       5.319313    
   257.216000000000        15.6797000000000        1.235366       5.129112    
   277.267000000000        15.6364000000000       0.8337805       5.206711    
   296.662000000000        15.8887000000000        1.088226       4.988710    
   316.546000000000        15.9541000000000       0.8536403       4.957609    
   335.998000000000        16.1753000000000        1.051055       4.770708    
   355.993000000000        16.2432000000000       0.7055001       4.737107    
   375.697000000000        16.5261000000000       0.6509148       4.488506    
   395.355000000000        16.4569000000000       0.6423295       4.592005    
   414.789000000000        16.8202000000000       0.8577746       4.263004    
   434.737000000000        16.8737000000000       0.5591893       4.243804    
   454.092000000000        17.1296000000000       0.8536039       4.022202    
   473.986000000000        17.2762000000000       0.6090491       3.909902    
   493.492000000000        17.4460000000000       0.7524637       3.774401    
   513.210000000000        17.9495000000000       0.6838784       3.305200    
   532.947000000000        17.8887000000000       0.5963235       3.400299    
   552.634000000000        18.1899000000000       0.5587077       3.133398    
   572.016000000000        18.0652000000000       0.8261528       3.292397    
   591.903000000000        17.9960000000000       0.5885980       3.395896    
   611.193000000000        18.3858000000000       0.9479821       3.040395    
   630.841000000000        18.5535000000000       0.9494272       2.906994    
   650.606000000000        18.6845000000000       0.8338724       2.810293    
   670.149000000000        18.6037000000000       0.9402565       2.925393    
   690.009000000000        18.7720000000000       0.7297017       2.791392    
   709.456000000000        19.2331000000000       0.9321468       2.364591    
   729.259000000000        19.1642000000000       0.7785310       2.467790    
   748.860000000000        19.2592000000000       0.8269762       2.407089    
   768.406000000000        19.3609000000000       0.9304213       2.339688    
   788.044000000000        19.4660000000000       0.9418054       2.268887    
   807.709000000000        19.5838000000000       0.9262506       2.185386    
   827.330000000000        19.8040000000000       0.9546958       1.999485    
   846.665000000000        19.9133000000000        1.269080       1.924484    
   866.325000000000        19.9586000000000        1.258525       1.913484    
   885.823000000000        20.1044000000000        1.409970       1.801983    
   905.558000000000        20.2110000000000        1.324354       1.729682    
   924.942000000000        20.1848000000000        1.589800       1.790181    
   944.669000000000        20.3258000000000        1.512245       1.683480    
   964.406000000000        20.4416000000000        1.424629       1.601979    
   983.939000000000        20.2479000000000        1.541074       1.829978    
   1003.66000000000        20.4363000000000        1.469458       1.675877    
   1023.12000000000        20.5935000000000        1.658903       1.552976    
   1042.49000000000        20.8431000000000        1.938287       1.337675    
   1062.34000000000        20.6838000000000        1.737794       1.531274    
   1082.15000000000        20.7805000000000        1.577178       1.468873    
   1101.73000000000        20.9327000000000        1.646562       1.350972    
   1121.34000000000        21.0520000000000        1.686068       1.265972    
   1140.59000000000        21.3157000000000        2.085452       1.036571    
   1160.49000000000        21.1780000000000        1.834836       1.208570    
   1180.41000000000        21.0969000000000        1.564342       1.323969    
   1199.70000000000        21.1973000000000        1.923727       1.257868    
   1219.18000000000        21.2915000000000        2.093111       1.197967    
   1238.81000000000        21.1622000000000        2.112617       1.361566    
   1258.36000000000        21.3360000000000        2.212001       1.222065    
   1278.11000000000        21.3743000000000        2.111385       1.218064    
   1297.52000000000        21.2580000000000        2.350891       1.368663    
   1316.95000000000        21.3500000000000        2.570276       1.310962    
   1337.12000000000        21.3010000000000        2.049660       1.394261    
   1356.28000000000        21.4426000000000        2.539166       1.286961    
   1376.18000000000        21.2826000000000        2.288550       1.481260    
   1395.76000000000        21.4251000000000        2.357934       1.373059    
   1415.08000000000        21.3861000000000        2.687440       1.446358    
   1434.91000000000        21.1566000000000        2.506824       1.710157    
   1454.34000000000        21.3058000000000        2.726208       1.595256    
   1473.80000000000        21.4235000000000        2.915715       1.511855    
   1493.37000000000        21.3455000000000        2.995099       1.624154    
   1513.07000000000        21.3636000000000        2.944483       1.640353    
   1532.43000000000        21.2953000000000        3.233989       1.742952    
   1552.02000000000        21.3720000000000        3.293373       1.700551    
   1571.50000000000        21.4965000000000        3.462757       1.610350    
   1591.20000000000        21.3523000000000        3.412264       1.788850    
   1611.04000000000        21.2242000000000        3.221648       1.951249    
   1630.22000000000        21.3101000000000        3.691032       1.899648    
   1649.77000000000        21.3307000000000        3.790538       1.913347    
   1669.48000000000        21.1919000000000        3.729922       2.086446    
   1688.98000000000        21.1448000000000        3.879306       2.167845    
   1708.38000000000        21.1817000000000        4.128812       2.165244    
   1727.91000000000        21.1478000000000        4.248197       2.233443    
   1747.62000000000        21.3926000000000        4.187581       2.022942    
